"","Order","Family","Genus","Species","Length_mm","Mass_mg","Source","Class","Species_Name","Phylum","specific_epithet"
"24","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",23,NA,"Ana_UG","Arachnida",NA,NA,NA
"25","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",NA,NA,"Ana_UG","Arachnida",NA,NA,NA
"26","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",NA,NA,"Ana_UG","Arachnida",NA,NA,NA
"27","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",3.4,1.42,"Ana_UG","Arachnida",NA,NA,NA
"28","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",3.1,1.73,"Ana_UG","Arachnida",NA,NA,NA
"29","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",4.3,2,"Ana_UG","Arachnida",NA,NA,NA
"30","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",3.2,3,"Ana_UG","Arachnida",NA,NA,NA
"31","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",4.8,3.89,"Ana_UG","Arachnida",NA,NA,NA
"32","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.6,6.24,"Ana_UG","Arachnida",NA,NA,NA
"33","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",4.5,6.5,"Ana_UG","Arachnida",NA,NA,NA
"34","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",4.4,7,"Ana_UG","Arachnida",NA,NA,NA
"35","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",13,7.3,"Ana_UG","Arachnida",NA,NA,NA
"36","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8,10,"Ana_UG","Arachnida",NA,NA,NA
"37","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.71,10,"Ana_UG","Arachnida",NA,NA,NA
"38","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.51,10,"Ana_UG","Arachnida",NA,NA,NA
"39","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.5,10,"Ana_UG","Arachnida",NA,NA,NA
"40","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.96,10,"Ana_UG","Arachnida",NA,NA,NA
"41","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.19,10,"Ana_UG","Arachnida",NA,NA,NA
"42","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",3.31,10,"Ana_UG","Arachnida",NA,NA,NA
"43","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",3.3,10,"Ana_UG","Arachnida",NA,NA,NA
"44","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",4.8,10,"Ana_UG","Arachnida",NA,NA,NA
"45","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.2,10,"Ana_UG","Arachnida",NA,NA,NA
"46","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.1,10,"Ana_UG","Arachnida",NA,NA,NA
"47","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.4,10,"Ana_UG","Arachnida",NA,NA,NA
"48","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5,10,"Ana_UG","Arachnida",NA,NA,NA
"49","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",4.8,10,"Ana_UG","Arachnida",NA,NA,NA
"50","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.4,10,"Ana_UG","Arachnida",NA,NA,NA
"51","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",20,10.7,"Ana_UG","Arachnida",NA,NA,NA
"52","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.7,11.7,"Ana_UG","Arachnida",NA,NA,NA
"53","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.1,11.78,"Ana_UG","Arachnida",NA,NA,NA
"54","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.6,11.88,"Ana_UG","Arachnida",NA,NA,NA
"55","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.6,13.76,"Ana_UG","Arachnida",NA,NA,NA
"56","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7,15.47,"Ana_UG","Arachnida",NA,NA,NA
"57","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.2,16.27,"Ana_UG","Arachnida",NA,NA,NA
"58","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.6,17.83,"Ana_UG","Arachnida",NA,NA,NA
"59","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.8,18.75,"Ana_UG","Arachnida",NA,NA,NA
"60","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.3,18.89,"Ana_UG","Arachnida",NA,NA,NA
"61","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7,20,"Ana_UG","Arachnida",NA,NA,NA
"62","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.1,20,"Ana_UG","Arachnida",NA,NA,NA
"63","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.3,20,"Ana_UG","Arachnida",NA,NA,NA
"64","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.8,20,"Ana_UG","Arachnida",NA,NA,NA
"65","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.8,20,"Ana_UG","Arachnida",NA,NA,NA
"66","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.53,20,"Ana_UG","Arachnida",NA,NA,NA
"67","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.1,20,"Ana_UG","Arachnida",NA,NA,NA
"68","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7,20,"Ana_UG","Arachnida",NA,NA,NA
"69","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.85,20,"Ana_UG","Arachnida",NA,NA,NA
"70","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5,20,"Ana_UG","Arachnida",NA,NA,NA
"71","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.67,20,"Ana_UG","Arachnida",NA,NA,NA
"72","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.85,20,"Ana_UG","Arachnida",NA,NA,NA
"73","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.6,20,"Ana_UG","Arachnida",NA,NA,NA
"74","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.2,20,"Ana_UG","Arachnida",NA,NA,NA
"75","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.6,20,"Ana_UG","Arachnida",NA,NA,NA
"76","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.4,20,"Ana_UG","Arachnida",NA,NA,NA
"77","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7,20,"Ana_UG","Arachnida",NA,NA,NA
"78","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.8,20,"Ana_UG","Arachnida",NA,NA,NA
"79","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.3,20,"Ana_UG","Arachnida",NA,NA,NA
"80","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",5.9,20,"Ana_UG","Arachnida",NA,NA,NA
"81","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.3,20,"Ana_UG","Arachnida",NA,NA,NA
"82","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.3,20.2,"Ana_UG","Arachnida",NA,NA,NA
"83","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.3,21.26,"Ana_UG","Arachnida",NA,NA,NA
"84","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.7,21.29,"Ana_UG","Arachnida",NA,NA,NA
"85","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.4,21.71,"Ana_UG","Arachnida",NA,NA,NA
"86","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.2,23.4,"Ana_UG","Arachnida",NA,NA,NA
"87","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.9,24.36,"Ana_UG","Arachnida",NA,NA,NA
"88","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9,26.21,"Ana_UG","Arachnida",NA,NA,NA
"89","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.9,26.83,"Ana_UG","Arachnida",NA,NA,NA
"90","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.2,27.19,"Ana_UG","Arachnida",NA,NA,NA
"91","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.6,29.8,"Ana_UG","Arachnida",NA,NA,NA
"92","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.5,30,"Ana_UG","Arachnida",NA,NA,NA
"93","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.05,30,"Ana_UG","Arachnida",NA,NA,NA
"94","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.2,30,"Ana_UG","Arachnida",NA,NA,NA
"95","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.85,30,"Ana_UG","Arachnida",NA,NA,NA
"96","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.71,30,"Ana_UG","Arachnida",NA,NA,NA
"97","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.64,30,"Ana_UG","Arachnida",NA,NA,NA
"98","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.06,30,"Ana_UG","Arachnida",NA,NA,NA
"99","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.67,30,"Ana_UG","Arachnida",NA,NA,NA
"100","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8,30,"Ana_UG","Arachnida",NA,NA,NA
"101","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.93,30,"Ana_UG","Arachnida",NA,NA,NA
"102","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.81,30,"Ana_UG","Arachnida",NA,NA,NA
"103","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.79,30,"Ana_UG","Arachnida",NA,NA,NA
"104","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.31,30,"Ana_UG","Arachnida",NA,NA,NA
"105","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.44,30,"Ana_UG","Arachnida",NA,NA,NA
"106","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.52,30,"Ana_UG","Arachnida",NA,NA,NA
"107","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.87,30,"Ana_UG","Arachnida",NA,NA,NA
"108","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.2,30,"Ana_UG","Arachnida",NA,NA,NA
"109","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.1,30,"Ana_UG","Arachnida",NA,NA,NA
"110","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",6.7,30,"Ana_UG","Arachnida",NA,NA,NA
"111","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.4,30,"Ana_UG","Arachnida",NA,NA,NA
"112","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.8,30,"Ana_UG","Arachnida",NA,NA,NA
"113","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.1,30,"Ana_UG","Arachnida",NA,NA,NA
"114","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.2,30,"Ana_UG","Arachnida",NA,NA,NA
"115","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.5,30,"Ana_UG","Arachnida",NA,NA,NA
"116","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.1,33.14,"Ana_UG","Arachnida",NA,NA,NA
"117","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.8,33.82,"Ana_UG","Arachnida",NA,NA,NA
"118","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.5,34.01,"Ana_UG","Arachnida",NA,NA,NA
"119","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.8,34.67,"Ana_UG","Arachnida",NA,NA,NA
"120","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9,37.32,"Ana_UG","Arachnida",NA,NA,NA
"121","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.5,37.71,"Ana_UG","Arachnida",NA,NA,NA
"122","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.3,38.27,"Ana_UG","Arachnida",NA,NA,NA
"123","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.9,38.8,"Ana_UG","Arachnida",NA,NA,NA
"124","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.6,40,"Ana_UG","Arachnida",NA,NA,NA
"125","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8,40,"Ana_UG","Arachnida",NA,NA,NA
"126","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.3,40,"Ana_UG","Arachnida",NA,NA,NA
"127","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.7,40,"Ana_UG","Arachnida",NA,NA,NA
"128","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.4,40,"Ana_UG","Arachnida",NA,NA,NA
"129","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.9,40,"Ana_UG","Arachnida",NA,NA,NA
"130","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.4,40,"Ana_UG","Arachnida",NA,NA,NA
"131","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.4,40,"Ana_UG","Arachnida",NA,NA,NA
"132","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7,40,"Ana_UG","Arachnida",NA,NA,NA
"133","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.75,40,"Ana_UG","Arachnida",NA,NA,NA
"134","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.41,40,"Ana_UG","Arachnida",NA,NA,NA
"135","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.71,40,"Ana_UG","Arachnida",NA,NA,NA
"136","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.72,40,"Ana_UG","Arachnida",NA,NA,NA
"137","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.63,40,"Ana_UG","Arachnida",NA,NA,NA
"138","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.44,40,"Ana_UG","Arachnida",NA,NA,NA
"139","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.13,40,"Ana_UG","Arachnida",NA,NA,NA
"140","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.49,40,"Ana_UG","Arachnida",NA,NA,NA
"141","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.34,40,"Ana_UG","Arachnida",NA,NA,NA
"142","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.87,40,"Ana_UG","Arachnida",NA,NA,NA
"143","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.21,40,"Ana_UG","Arachnida",NA,NA,NA
"144","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.19,40,"Ana_UG","Arachnida",NA,NA,NA
"145","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.81,40,"Ana_UG","Arachnida",NA,NA,NA
"146","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.4,40,"Ana_UG","Arachnida",NA,NA,NA
"147","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.12,40,"Ana_UG","Arachnida",NA,NA,NA
"148","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10,40,"Ana_UG","Arachnida",NA,NA,NA
"149","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11,40,"Ana_UG","Arachnida",NA,NA,NA
"150","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.08,40,"Ana_UG","Arachnida",NA,NA,NA
"151","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.78,40,"Ana_UG","Arachnida",NA,NA,NA
"152","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.1,40,"Ana_UG","Arachnida",NA,NA,NA
"153","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.8,40,"Ana_UG","Arachnida",NA,NA,NA
"154","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7.8,40,"Ana_UG","Arachnida",NA,NA,NA
"155","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.4,40,"Ana_UG","Arachnida",NA,NA,NA
"156","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.7,40,"Ana_UG","Arachnida",NA,NA,NA
"157","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9,40,"Ana_UG","Arachnida",NA,NA,NA
"158","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.5,40,"Ana_UG","Arachnida",NA,NA,NA
"159","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.2,40,"Ana_UG","Arachnida",NA,NA,NA
"160","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.5,40.88,"Ana_UG","Arachnida",NA,NA,NA
"161","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.9,42.4,"Ana_UG","Arachnida",NA,NA,NA
"162","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10,42.6,"Ana_UG","Arachnida",NA,NA,NA
"163","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.6,43.9,"Ana_UG","Arachnida",NA,NA,NA
"164","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10,46.39,"Ana_UG","Arachnida",NA,NA,NA
"165","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11,48.49,"Ana_UG","Arachnida",NA,NA,NA
"166","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.6,49.02,"Ana_UG","Arachnida",NA,NA,NA
"167","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.7,49.03,"Ana_UG","Arachnida",NA,NA,NA
"168","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12,49.23,"Ana_UG","Arachnida",NA,NA,NA
"169","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.5,49.37,"Ana_UG","Arachnida",NA,NA,NA
"170","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.2,49.87,"Ana_UG","Arachnida",NA,NA,NA
"171","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.8,50,"Ana_UG","Arachnida",NA,NA,NA
"172","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.2,50,"Ana_UG","Arachnida",NA,NA,NA
"173","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.5,50,"Ana_UG","Arachnida",NA,NA,NA
"174","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.6,50,"Ana_UG","Arachnida",NA,NA,NA
"175","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.3,50,"Ana_UG","Arachnida",NA,NA,NA
"176","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.8,50,"Ana_UG","Arachnida",NA,NA,NA
"177","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.15,50,"Ana_UG","Arachnida",NA,NA,NA
"178","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.39,50,"Ana_UG","Arachnida",NA,NA,NA
"179","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.65,50,"Ana_UG","Arachnida",NA,NA,NA
"180","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.4,50,"Ana_UG","Arachnida",NA,NA,NA
"181","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.7,50,"Ana_UG","Arachnida",NA,NA,NA
"182","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.2,50,"Ana_UG","Arachnida",NA,NA,NA
"183","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.69,50,"Ana_UG","Arachnida",NA,NA,NA
"184","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.57,50,"Ana_UG","Arachnida",NA,NA,NA
"185","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.16,50,"Ana_UG","Arachnida",NA,NA,NA
"186","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.07,50,"Ana_UG","Arachnida",NA,NA,NA
"187","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.71,50,"Ana_UG","Arachnida",NA,NA,NA
"188","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.96,50,"Ana_UG","Arachnida",NA,NA,NA
"189","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.27,50,"Ana_UG","Arachnida",NA,NA,NA
"190","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.3,50,"Ana_UG","Arachnida",NA,NA,NA
"191","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.39,50,"Ana_UG","Arachnida",NA,NA,NA
"192","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",7,50,"Ana_UG","Arachnida",NA,NA,NA
"193","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10,50,"Ana_UG","Arachnida",NA,NA,NA
"194","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",NA,50,"Ana_UG","Arachnida",NA,NA,NA
"195","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.4,50,"Ana_UG","Arachnida",NA,NA,NA
"196","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.8,50,"Ana_UG","Arachnida",NA,NA,NA
"197","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.4,50,"Ana_UG","Arachnida",NA,NA,NA
"198","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.2,50,"Ana_UG","Arachnida",NA,NA,NA
"199","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.6,50,"Ana_UG","Arachnida",NA,NA,NA
"200","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.1,50,"Ana_UG","Arachnida",NA,NA,NA
"201","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10,51.18,"Ana_UG","Arachnida",NA,NA,NA
"202","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.7,52.6,"Ana_UG","Arachnida",NA,NA,NA
"203","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.2,58.37,"Ana_UG","Arachnida",NA,NA,NA
"204","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11,58.85,"Ana_UG","Arachnida",NA,NA,NA
"205","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10,60,"Ana_UG","Arachnida",NA,NA,NA
"206","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.1,60,"Ana_UG","Arachnida",NA,NA,NA
"207","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",9.9,60,"Ana_UG","Arachnida",NA,NA,NA
"208","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10,60,"Ana_UG","Arachnida",NA,NA,NA
"209","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",8.9,60,"Ana_UG","Arachnida",NA,NA,NA
"210","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.7,60,"Ana_UG","Arachnida",NA,NA,NA
"211","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.8,60,"Ana_UG","Arachnida",NA,NA,NA
"212","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.6,60,"Ana_UG","Arachnida",NA,NA,NA
"213","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.51,60,"Ana_UG","Arachnida",NA,NA,NA
"214","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12,60,"Ana_UG","Arachnida",NA,NA,NA
"215","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.98,60,"Ana_UG","Arachnida",NA,NA,NA
"216","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.06,60,"Ana_UG","Arachnida",NA,NA,NA
"217","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.53,60,"Ana_UG","Arachnida",NA,NA,NA
"218","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.66,60,"Ana_UG","Arachnida",NA,NA,NA
"219","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",10.54,60,"Ana_UG","Arachnida",NA,NA,NA
"220","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.21,60,"Ana_UG","Arachnida",NA,NA,NA
"221","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.64,60,"Ana_UG","Arachnida",NA,NA,NA
"222","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",11.46,60,"Ana_UG","Arachnida",NA,NA,NA
"223","Araneae","Sparassidae","Heteropoda","Heteropoda venatoria",12.04,60,"Ana_UG","Arachnida",NA,NA,NA
